"file","survey_area","state","issue_date","caption"
"KY-2012-01-27-62.tif","Estill and Lee Counties","KY","August 1974","Pattern of soils and underlying material in the Shelocta-Brookside-Latham association (Soil Survey of Estill and Lee Counties, Kentucky; August 1974)."
"KY-2012-01-27-63.tif","Estill and Lee Counties","KY","August 1974","Pattern of soils and underlying material in the Shelocta-Jefferson-Dekalb association (Soil Survey of Estill and Lee Counties, Kentucky; August 1974)."
"KY-2012-01-27-64.tif","Estill and Lee Counties","KY","August 1974","Pattern of soils and underlying material in the Shelocta-Latham-Jefferson association (Soil Survey of Estill and Lee Counties, Kentucky; August 1974)."
"KY-2012-01-27-65.tif","Estill and Lee Counties","KY","August 1974","Pattern of soils and underlying material in the Latham-Shelocta-Gilpin association (Soil Survey of Estill and Lee Counties, Kentucky; August 1974)."
"KY-2012-01-27-66.tif","Fayette County","KY","February 1968","Relationship of soils to topography and underlying material in association 1. Unshaded areas represent caverns or sinkholes in the limestone bedrock (Soil Survey of Fayette County, Kentucky; February 1968)."
"KY-2012-01-27-67.tif","Fayette County","KY","February 1968","Relationship of soils to topography and underlying material in association 2. Unshaded areas represent caverns or sinkholes in the limestone bedrock (Soil Survey of Fayette County, Kentucky; February 1968)."
"KY-2012-01-27-68.tif","Fayette County","KY","February 1968","Relationship of soils to topography and underlying material in association 3. Unshaded areas represent caverns or sinkholes in the limestone bedrock (Soil Survey of Fayette County, Kentucky; February 1968)."
"KY-2012-01-27-69.tif","Fayette County","KY","February 1968","Relationship of soils to topography and underlying material in association 4. Unshaded areas represent caverns or sinkholes in the limestone bedrock (Soil Survey of Fayette County, Kentucky; February 1968)."
"KY-2012-01-27-70.tif","Fayette County","KY","February 1968","Relationship of soils to topography and underlying material in association 5 (Soil Survey of Fayette County, Kentucky; February 1968)."
"KY-2012-01-27-71.tif","Fleming County","KY","October 1993","Typical pattern of soils and parent material in the Eden-Lowell soil map unit (Soil Survey of Fleming County, Kentucky; October 1993)."
"KY-2012-01-27-72.tif","Fleming County","KY","October 1993","Typical pattern of soils and parent material in the Lowell-Faywood-Cynthiana soil map unit (Soil Survey of Fleming County, Kentucky; October 1993)."
"KY-2012-01-27-73.tif","Fleming County","KY","October 1993","Typical pattern of soils and parent material in the Beasley-Shrouts-Crider soil map unit (Soil Survey of Fleming County, Kentucky; October 1993)."
"KY-2012-01-27-74.tif","Fleming County","KY","October 1993","Typical pattern of soils and parent material in the Muse-Blairton-Brownsville soil map unit (Soil Survey of Fleming County, Kentucky; October 1993)."
"KY-2012-01-30-01.tif","Floyd and Johnson Counties","KY","2000","Relationship of soils to topography and geology in the Hazleton-Fedscreek-Dekalb-Marrowbone general soil map unit (Soil Survey of Floyd and Johnson Counties, Kentucky; 2000)."
"KY-2012-01-30-02.tif","Floyd and Johnson Counties","KY","2000","Relationship of soils to topography and geology in the Hazleton-Sharondale-Dekalb-Marrowbone general soil map unit (Soil Survey of Floyd and Johnson Counties, Kentucky; 2000)."
"KY-2012-01-30-03.tif","Floyd and Johnson Counties","KY","2000","Relationship of soils to topography and geology in the Fedscreek-Hazleton-Shelocta-Gilpin general soil map unit (Soil Survey of Floyd and Johnson Counties, Kentucky; 2000)."
"KY-2012-01-30-04.tif","Grayson County","KY","December 1972","Relationship of soils to topography and underlying material in the Zanesville-Gilpin-Wellston-Weikert association (Soil Survey of Grayson County, Kentucky; December 1972)."
"KY-2012-01-30-05.tif","Grayson County","KY","December 1972","Relationship of soils to topography and underlying material in the Caneyville-Weikert-Zanesville association (Soil Survey of Grayson County, Kentucky; December 1972)."
"KY-2012-01-30-06.tif","Grayson County","KY","December 1972","Relationship of soils to topography and underlying material in the Sadler-Zanesville-Wellston association (Soil Survey of Grayson County, Kentucky; December 1972)."
"KY-2012-01-30-07.tif","Green and Taylor Counties","KY","July 1982","Pattern of soils and underlying material in the Frederick-Nolichucky-Riney general soil map unit (Soil Survey of Green and Taylor Counties, Kentucky; July 1982)."
"KY-2012-01-30-08.tif","Green and Taylor Counties","KY","July 1982","Pattern of soils and underlying material in the Frederick-Frankstown-Mountview general soil map unit (Soil Survey of Green and Taylor Counties, Kentucky; July 1982)."
"KY-2012-01-30-09.tif","Green and Taylor Counties","KY","July 1982","Pattern of soils and underlying material in the Frederick-Mountview-Frankstown general soil map unit (Soil Survey of Green and Taylor Counties, Kentucky; July 1982)."
"KY-2012-01-30-10.tif","Green and Taylor Counties","KY","July 1982","Pattern of soils and underlying material in the Garmon-Shelocta-Frankstown general soil map unit (Soil Survey of Green and Taylor Counties, Kentucky; July 1982)."
"KY-2012-01-30-11.tif","Harrison County","KY","April 1968","Major and minor soils in association 1, their relationship to the landscape, and the parent material from which the soils formed (Soil Survey of Harrison County, Kentucky; April 1968)."
"KY-2012-01-30-12.tif","Harrison County","KY","April 1968","Major soils in association 2, their relationship to the landscape, and the parent material from which the soils formed (Soil Survey of Harrison County, Kentucky; April 1968)."
"KY-2012-01-30-13.tif","Harrison County","KY","April 1968","Major soils in association 3, their relationship to the landscape, and the parent material from which the soils formed (Soil Survey of Harrison County, Kentucky; April 1968)."
"KY-2012-01-30-14.tif","Harrison County","KY","April 1968","Major soils in association 4, their relationship to the landscape, and the parent material from which the soils formed (Soil Survey of Harrison County, Kentucky; April 1968)."
"KY-2012-01-30-15.tif","Hart County","KY","May 1993","Typical pattern of soils and underlying material in the Bledsoe-Wallen-Wellston general soil map unit (Soil Survey of Hart County, Kentucky; May 1993)."
"KY-2012-01-30-16.tif","Hart County","KY","May 1993","Typical pattern of soils and underlying material in the Caneyville-Fredonia-Hagerstown general soil map unit (Soil Survey of Hart County, Kentucky; May 1993)."
"KY-2012-01-30-17.tif","Hart County","KY","May 1993","Typical pattern of soils and underlying material in the Baxter-Crider general soil map unit (Soil Survey of Hart County, Kentucky; May 1993)."
"KY-2012-01-30-18.tif","Hart County","KY","May 1993","Typical pattern of soils and underlying material in the Frederick-Crider general soil map unit (Soil Survey of Hart County, Kentucky; May 1993)."
"KY-2012-01-30-19.tif","Hart County","KY","May 1993","Typical pattern of soils and underlying material in the Melvin-Frederick-Otwell general soil map unit (Soil Survey of Hart County, Kentucky; May 1993)."
"KY-2012-01-30-20.tif","Hart County","KY","May 1993","Typical pattern of soils and underlying material in the Nolichucky-Canmer general soil map unit (Soil Survey of Hart County, Kentucky; May 1993)."
"KY-2012-01-30-21.tif","Hart County","KY","May 1993","Typical pattern of soils and underlying material in the Jefferson-Lily-Wellston general soil map unit (Soil Survey of Hart County, Kentucky; May 1993)."
"KY-2012-01-30-22.tif","Hart County","KY","May 1993","Typical pattern of soils and underlying material in the Riney-Sonora-Canmer general soil map unit (Soil Survey of Hart County, Kentucky; May 1993)."
"KY-2012-01-31-01.tif","Henderson County","KY","February 1967","Parent material, position, and pattern of soils in the Ginat-Melvin association (Soil Survey of Henderson County, Kentucky; February 1967)."
"KY-2012-01-31-02.tif","Henderson County","KY","February 1967","Parent material, position, and pattern of soils in the Uniontown-Dekoven-Henshaw association (Soil Survey of Henderson County, Kentucky; February 1967)."
"KY-2012-01-31-03.tif","Henderson County","KY","February 1967","Parent material, position, and pattern of soils in the Loring-Grenada association (Soil Survey of Henderson County, Kentucky; February 1967)."
"KY-2012-01-31-04.tif","Henderson County","KY","February 1967","Parent material, position, and pattern of soils in the Memphis-Wakeland association (Soil Survey of Henderson County, Kentucky; February 1967)."
"KY-2012-01-31-05.tif","Henderson County","KY","February 1967","Parent material, position, and pattern of soils in the Loring-Zanesville-Wellston association (Soil Survey of Henderson County, Kentucky; February 1967)."
"KY-2012-01-31-06.tif","Henry and Trimble Counties","KY","April 1992","Pattern of soils and parent material in the Faywood-Lowell-Fairmount general soil map unit in Henry County (Soil Survey of Henry and Trimble Counties, Kentucky; April 1992)."
"KY-2012-01-31-07.tif","Henry and Trimble Counties","KY","April 1992","Pattern of soils and parent material in the Beasley-Nicholson general soil map unit in Henry County (Soil Survey of Henry and Trimble Counties, Kentucky; April 1992)."
"KY-2012-01-31-08.tif","Henry and Trimble Counties","KY","April 1992","Pattern of soils and parent material in the Lowell-Nicholson general soil map unit in Henry County (Soil Survey of Henry and Trimble Counties, Kentucky; April 1992)."
"KY-2012-01-31-09.tif","Henry and Trimble Counties","KY","April 1992","Pattern of soils and parent material in the Eden general soil map unit in Henry County (Soil Survey of Henry and Trimble Counties, Kentucky; April 1992)."
"KY-2012-01-31-10.tif","Henry and Trimble Counties","KY","April 1992","Pattern of soils and parent material in the Fairmount-Woolper-Brassfield general soil map unit in Trimble County (Soil Survey of Henry and Trimble Counties, Kentucky; April 1992)."
"KY-2012-01-31-11.tif","Henry and Trimble Counties","KY","April 1992","Pattern of soils and parent material in the Cincinnati-Ryker-Beasley general soil map unit in Trimble County (Soil Survey of Henry and Trimble Counties, Kentucky; April 1992)."
"KY-2012-01-31-12.tif","Jackson and Owsley Counties","KY","April 1989","Typical pattern of soils and parent material in the Shelocta-Gilpin map unit (Soil Survey of Jackson and Owsley Counties, Kentucky; April 1989)."
"KY-2012-01-31-13.tif","Jackson and Owsley Counties","KY","April 1989","Typical pattern of soils and parent material in the Shelocta-Gilpin-Cutshin map unit (Soil Survey of Jackson and Owsley Counties, Kentucky; April 1989)."
"KY-2012-01-31-14.tif","Jackson and Owsley Counties","KY","April 1989","Typical pattern of soils and parent material in the Shelocta-Bledsoe-Gilpin map unit (Soil Survey of Jackson and Owsley Counties, Kentucky; April 1989)."
"KY-2012-01-31-15.tif","Jackson and Owsley Counties","KY","April 1989","Typical pattern of soils and parent material in the Gilpin-Shelocta-Rayne map unit (Soil Survey of Jackson and Owsley Counties, Kentucky; April 1989)."
"KY-2012-01-31-16.tif","Jefferson County","KY","June 1966","Diagram showing general parent material, position, and pattern of dominant soils in the Memphis-Loring-Zanesville association (Soil Survey of Jefferson County, Kentucky; June 1966)."
"KY-2012-01-31-17.tif","Jefferson County","KY","June 1966","Diagram showing general parent material, position, and pattern of dominant soils in the Westmoreland-Litz-Muskingum association (Soil Survey of Jefferson County, Kentucky; June 1966)."
"KY-2012-01-31-18.tif","Jefferson County","KY","June 1966","Diagram showing the general parent material and the position and pattern of soils in the Russellville-Crider-Dickson association (Soil Survey of Jefferson County, Kentucky; June 1966)."
