file,survey_area,state,issue_date,caption,series
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/GA-2012-04-25-06.tif,McIntosh County,GA,December 1961,"Location of profile line in McIntosh County (Soil Survey of McIntosh County, Georgia; December 1961).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/GA-2012-04-25-07.tif,McIntosh County,GA,December 1961,"East-west cross section of McIntosh County between Barrington Lake and Blackbeard Island. The solid line indicates elevation in the county. The broken line is the height to which water will rise in a tight casing of a well that penetrates the limestone aquifer (August 1957) (Soil Survey of McIntosh County, Georgia; December 1961).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/GA-2012-04-25-08.tif,McIntosh County,GA,December 1961,"Present and former shorelines in McIntosh County. The Silver Bluff shoreline lies between the areas indicated as having an elevation of less than 10 feet and areas that have an elevation of 10 to 30 feet. The Pamlico shoreline extends along the edges of areas that have an elevation of 30 feet or more. Adapted from map of high terrace and Pleistocene shorelines of Georgia and Florida (Soil Survey of McIntosh County, Georgia; December 1961).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/GA-2012-04-25-09.tif,Bryan and Chatham Counties,GA,March 1974,"Location of the marine terraces. The Silver Bluff Formation is at elevations of less than 10 feet; the Pamlico Formation is between 10 and 30 feet; the Penholoway Formation is between 30 and 70 feet; the Wicomico Formation is between 70 and 100 feet; and the Okefenokee Formation is at elevations of more than 100 feet (Soil Survey of Bryan and Chatham Counties, Georgia; March 1974).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/GA-2012-04-25-10.tif,Houston and Peach Counties,GA,July 1967,"Geologic formations in Houston and Peach Counties (Soil Survey of Houston and Peach Counties, Georgia; July 1967).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/GA-2012-04-25-11.tif,Clay and Quitman Counties,GA,2006,"Geology of Clay County, Georgia (Soil Survey of Clay and Quitman Counties, Georgia; 2006).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/GA-2012-04-25-12.tif,Clay and Quitman Counties,GA,2006,"Geology of Quitman County, Georgia (Soil Survey of Clay and Quitman Counties, Georgia; 2006).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-01.tif,Allamakee County,IA,1998,"Typical pattern of soils and parent material in the Downs-Fayette association (Soil Survey of Allamakee County, Iowa; 1998).","Downs, Eitzen, Fayette, Otter, Tama, Worthen"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-02.tif,Allalmakee County,IA,1998,"Typical pattern of soils and parent material in the Fayette-Nordness-Dubuque association (Soil Survey of Allamakee County, Iowa; 1998).","Arenzville, Boone, Downs, Dubuque, Fayette, Frankville, Nordness, Volney"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-03.tif,Allamakee County,IA,1998,"Typical pattern of soils and parent material in the Lacrescent-Fayette-Village association (Soil Survey of Allamakee County, Iowal 1998).","Arenzville, Eitzen, Fayette, Lacrescent, Village, Volney"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-04.tif,Black Hawk County,IA,2006,"Typical pattern of soils and parent material in the Dinsdale-Klinger-Maxfield association (Soil Survey of Black Hawk County, Iowa; 2006).","Dinsdale, Kenyon, Klinger, Maxfield, Sawmill"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-05.tif,Black Hawk County,IA,2006,"Typical pattern of soils and parent material in the Marquis-Clyde-Floyd association (Soil Survey of Black Hawk County, Iowa; 2006).","Clyde, Floyd, Kenyon, Marquis, Olin"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-06.tif,Clay County,IA,2005,"Typical pattern of soils and underlying material in the McCreath-Gillett Grove-Sac association (Soil Survey of Clay County, Iowa; 2005).","Annieville, Gillett Grove, McCreath, Sac"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-07.tif,Emmet County,IA,1997,"Typical pattern of soils and parent material in the Clarion-Storden-Nicollet association (Soil Survey of Emmet County, Iowa; 1997).","Blue Earth, Canisteo, Clarion, Collinwood, Harps, Lester, Nicollet, Okoboji, Storden, Vinje"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-08.tif,Emmet County,IA,1997,"Typical pattern of soils and parent material in the Canisteo-Nicollet-Okoboji association (Soil Survey of Emmet County, Iowa; 1997).","Canisteo, Clarion, Crippin, Harps, Nicollet, Okoboji, Webster"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-09.tif,Emmet County,IA,1997,"Typical pattern of soils and parent material in the Canisteo-Nicollet-Clarion association (Soil Survey of Emmet County, Iowa; 1997).","Canisteo, Clarion, Harps, Nicollet, Okoboji, Storden, Webster"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-10.tif,Emmet County,IA,1997,"Typical pattern of soils and parent material in the Millington-Spillville-Colo association (Soil Survey of Emmet County, Iowa; 1997).","Biscay, Coland, Colo, Linder, Millington, Spillville"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-11.tif,Humboldt County,IA,2005,"Typical pattern of soils and parent material in the Spillville-Ridgeport-Coland association (Soil Survey of Humboldt County, Iowa; 2005).","Coland, Hanlon, Mayer, Ridgeport, Spillville, Wadena, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-12.tif,Humboldt County,IA,2005,"Typical pattern of soils and parent material in the Webster-Clarion-Nicollet association (Soil Survey of Humboldt County, Iowa; 2005).","Canisteo, Clarion, Harps, Nicollet, Okoboji, Storden, Webster"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-14.tif,Humboldt County,IA,2005,"Typical pattern of soils and parent material in the Lester-Spillville-Coland association (Soil Survey of Humboldt County, Iowa; 2005).","Coland, Cylinder, Lester, Ridgeport, Spillville, Storden, Terril, Wadena"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-15.tif,Jefferson County,IA,1999,"Typical pattern of soils and parent material in the Ladoga-Hedrick-Gara association (Soil Survey of Jefferson County, Iowa; 1999).","Bucknell, Gara, Givin, Hedrick, Ladoga, Olmitz, Rinda, Vesser, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-16.tif,Jefferson County,IA,1999,"Typical pattern of soils and parent material in the Clinton-Lindley-Ashgrove association (Soil Survey of Jefferson County, Iowa; 1999).","Ashgrove, Cantril, Clinton, Coppock, Inton, Keomah, Lindley, Nodaway"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-17.tif,Jefferson County,IA,1999,"Typical pattern of soils and parent material in the Haig-Grundy-Clarinda association (Soil Survey of Jefferson County, Iowa; 1999).","Arispe, Clarinda, Edina, Grundy, Haig"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-18.tif,Jefferson County,IA,1999,"Typical pattern of soils and parent material in the Weller-Lindley association (Soil Survey of Jefferson County, Iowa; 1999).","Ashgrove, Beckwith, Lindley, Nodaway, Weller"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-19.tif,Jefferson County,IA,1999,"Typical pattern of soils and parent material in the Taintor-Mahaska-Otley association (Soil Survey of Jefferson County, Iowa; 1999).","Clarinda, Kalona, Mahaska, Nira, Olmitz, Otley, Taintor, Vesser, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-20.tif,Keokuk County,IA,2003,"Typical pattern of soils and parent material in the Taintor-Mahaska association (Soil Survey of Keokuk County, Iowa; 2003).","Clarinda, Mahaska, Nira, Sperry, Taintor"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-21.tif,Keokuk County,IA,2003,"Typical pattern of soils and parent material in the Otley-Mahaska-Nira association (Soil Survey of Keokuk County, Iowa; 2003).","Clarinda, Mahaska, Nira, Olmitz, Otley, Shelby, Taintor, Vesser, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-22.tif,Keokuk County,IA,2003,"Typical pattern of soils and parent material in the Ladoga-Gara-Hedrick association (Soil Survey of Keokuk County, Iowa; 2003).","Gara, Hedrick, Ladoga"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-23.tif,Monona County,IA,2003,"Typical pattern of soils and parent material in the Albaton-Percival-Sarpy and Albaton-Onawa-Forney associations (Soil Survey of Monona County, Iowa; 2003).","Albaton, Blake, Forney, Grable, Haynie, Onawa, Percival, Rodney, Sarpy"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-24.tif,Monona County,IA,2003,"Typical pattern of soils and parent material in the Luton-Salix association (Soil Survey of Monona County, Iowa; 2003).","Blencoe, Luton, Salix, Tieville, Woodbury"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-25.tif,Monona County,IA,2003,"Typical pattern of soils and parent material in the Kennebec-Colo-McPaul association (Soil Survey of Monona County, Iowa; 2003).","Colo, Kennebec, McPaul, Nodaway, Rawles, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-26.tif,Monona County,IA,2003,"Typical pattern of soils and parent material in the Ida-Castana-Hamburg association (Soil Survey of Monona County, Iowa; 2003).","Castana, Hamburg, Ida, Napier"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-27.tif,Monona County,IA,2003,"Typical pattern of soils and parent material in the Monona-Ida-Napier association (Soil Survey of Monona County, Iowa; 2003).","Castana, Ida, Monona, Napier"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-28.tif,Polk County,IA,2000,"Typical pattern of soils and parent material in the Downs-Fayette association (Soil Survey of Polk County, Iowa; 2000).","Colo, Downs, Fayette, Judson, Tama"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-29.tif,Polk County,IA,2000,"Typical pattern of soils and parent material in the Canisteo-Clarion-Nicollet association (Soil Survey of Polk County, Iowa; 2000).","Canisteo, Clarion, Harps, Nicollet, Okoboji"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-02-30.tif,Polk County,IA,2000,"Typical pattern of soils and parent material in the Sharpsburg-Shelby-Lamoni association (Soil Survey of Polk County, Iowa; 2000).","Colo, Judson, Lamoni, Sharpsburg, Shelby"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-01.tif,Van Buren County,IA,2004,"Typical pattern of soils and parent material in the Haig-Grundy-Clarinda association (Soil Survey of Van Buren County, Iowa; 2004).","Arispe, Clarinda, Edina, Grundy, Haig"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-02.tif,Van Buren County,IA,2004,"Typical pattern of soils and parent material in the Weller-Lindley-Keswick association (Soil Survey of Van Buren County, Iowa; 2004).","Ashgrove, Beckwith, Cantril, Coppock, Keswick, Lindley, Nodaway, Weller"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-03.tif,Van Buren County,IA,2004,"Typical pattern of soils and parent material in the Edina-Seymour-Clarinda association (Soil Survey of Van Buren County, Iowa; 2004).","Clarinda, Edina, Kniffin, Seymour"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-04.tif,Van Buren County,IA,2004,"Typical pattern of soils and parent material in the Kniffin-Rinda-Gara association (Soil Survey of Van Buren County, Iowa; 2004).","Appanoose, Armstrong, Gara, Kniffin, Olmitz, Rinda, Vesser, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-05.tif,Van Buren County,IA,2004,"Typical pattern of soils and parent material in the Lindley-Rathbun-Keswick association (Soil Survey of Van Buren County, Iowa; 2004).","Ashgrove, Beckwith, Cantril, Coppock, Keswick, Lindley, Nodaway, Rathbun"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-06.tif,Woodbury,IA,2006,"Typical pattern of soils and underlying material in the Galva association (Soil Survey of Woodbury County, Iowa; 2006).","Galva, Judson, Monona, Smithland"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-07.tif,Woodbury,IA,2006,"Typical pattern of soils and underlying material in the Ida-Napier-Monona association (Soil Survey of Woodbury County, Iowa; 2006).","Ida, Monona, Napier"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-08.tif,Woodbury,IA,2006,"Typical pattern of soils and underlying material in the Monona-Ida-Judson association (Soil Survey of Woodbury County, Iowa; 2006).","Ida, Judson, Monona, Rawles"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-03-09.tif,Woodbury,IA,2006,"Typical pattern of soils and underlying material in the Luton-Tieville association (Soil Survey of Woodbury County, Iowa; 2006).","Blencoe, Luton, Salix, Tieville, Woodbury"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-01.tif,Adams County,IA,2008,"Typical pattern of soils and parent material in the Ladoga-Gara soil association (Soil Survey of Adams County, Iowa; 2008).","Bucknell, Gara, Ladoga, Olmitz, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-02.tif,Adams County,IA,2008,"Typical pattern of soils and parent material in the Sharpsburg-Macksburg association (Soil Survey of Adams County, Iowa; 2008).","Clarinda, Clearfield, Lamoni, Macksburg, Sharpsburg, Shelby, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-03.tif,Adams County,IA,2008,"Typical pattern of soils and parent material in the Sharpsburg-Shelby association (Soil Survey of Adams County, Iowa; 2008).","Clarinda, Ely, Lamoni, Olmitz, Sharpsburg, Shelby, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-04.tif,Adams County,IA,2008,"Typical pattern of soils and parent material in the Zook-Nodaway association (Soil Survey of Adams County, Iowa; 2008).","Mt. Sterling, Nevin, Nodaway, Olmitz, Wiota, Zook"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-05.tif,Bremer County,IA,2009,"Typical pattern of soils and parent material in the Floyd-Clyde-Kenyon association (Soil Survey of Bremer County, Iowa; 2009).","Clyde, Dickinson, Floyd, Kenyon"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-06.tif,Bremer County,IA,2009,"Typical pattern of soils and parent material in the Klinger-Maxfield association (Soil Survey of Bremer County, Iowa; 2009).","Clyde, Dinsdale, Klinger, Maxfield"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-07.tif,Bremer County,IA,2009,"Typical pattern of soils and parent material in the Spillville-Waukee-Coland association (Soil Survey of Bremer County, Iowa; 2009).","Coland, Coloma, Flagler, Spillvile, Waukee"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-08.tif,Bremer County,IA,2009,"Typical pattern of soils and parent material in the Tripoli-Readlyn association (Soil Survey of Bremer County, Iowa; 2009).","Kenyon, Marquis, Readlyn, Tripoli"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-09.tif,Cedar County,IA,2009,"Typical pattern of soils and parent material in the Tama-Downs-Muscatine association (Soil Survey of Cedar County, Iowa; 2009).","Colo, Downs, Ely, Garmwin, Muscatine, Tama"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-10.tif,Cedar County,IA,2009,"Typical pattern of soils and parent material in the Atterberry-Tama-Muscatine association (Soil Survey of Cedar County, Iowa; 2009).","Atterberry, Garwin, Muscatine, Sperry, Tama, Walford"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-11.tif,Cedar County,IA,2009,"Typical pattern of soils and parent material in the Dinsdale-Klinger-Maxfield association (Soil Survey of Cedar County, Iowa; 2009).","Ansgar, Bassett, Colo, Dinsdale, Ely, Franklin, Kenyon, Klinger, Maxfield"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-12.tif,Crawford County,IA,2007,"Typical pattern of soils and parent material in the Monona association (Soil Survey of Crawford County, Iowa; 2007).","Colo, Ida, Judson, Monona"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-13.tif,Crawford County,IA,2007,"Typical pattern of soils and parent material in the Marshall-Judson association (Soil Survey of Crawford County, Iowa; 2007).","Colo, Judson, Marshall"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/IA-2010-09-09-14.tif,Crawford County,IA,2007,"Typical pattern of soils and parent material in the Monona-Ida-Napier association (Soil Survey of Crawford County, Iowa; 2007).","Ida, Monona, Napier"
